"beta","lamda1","lamda2","lamda.twa","R0","snail.prev","W1","W2","W3","W4","likelihood_range1","likelihood_range2","likelihood_range3","likelihood_range4","likelihood_range234","likelihood_range1234"
7.5e-06,8e-05,7e-04,0.000307542087542088,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,70.0686260713533,10.9736969450251,0,1.26434306142661e-49,0.00060966970750945,6.40369062468606e-13,4.93616750285963e-65,0
7.5e-06,8e-06,7e-05,3.07542087542088e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,8e-05,3.44242424242424e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,9e-05,3.80942760942761e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,1e-04,4.17643097643098e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,2e-04,7.84646464646465e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,3e-04,0.000115164983164983,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,4e-04,0.00015186531986532,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,5e-04,0.000188565656565657,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,6e-04,0.000225265993265993,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,7e-04,0.00026196632996633,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,7e-05,3.13872053872054e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,8e-05,3.50572390572391e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,9e-05,3.87272727272727e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,1e-04,4.23973063973064e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,2e-04,7.90976430976431e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,3e-04,0.00011579797979798,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,4e-04,0.000152498316498317,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,5e-04,0.000189198653198653,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,6e-04,0.00022589898989899,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,7e-04,0.000262599326599327,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,7e-05,3.2020202020202e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,8e-05,3.56902356902357e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,9e-05,3.93602693602694e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,1e-04,4.3030303030303e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,2e-04,7.97306397306397e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,3e-04,0.000116430976430976,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,4e-04,0.000153131313131313,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,5e-04,0.00018983164983165,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,6e-04,0.000226531986531987,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,7e-04,0.000263232323232323,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,7e-05,3.83501683501684e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,8e-05,4.2020202020202e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,9e-05,4.56902356902357e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,1e-04,4.93602693602694e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,2e-04,8.60606060606061e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,3e-04,0.000122760942760943,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,4e-04,0.000159461279461279,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,5e-04,0.000196161616161616,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,6e-04,0.000232861952861953,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,7e-04,0.00026956228956229,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,3e-05,7e-05,4.46801346801347e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,2.57536695857762,1.16616902248205,2.87280474628617e-36,1.08508780092906,2.92190107088749e-07,1.73461975437931e-05,5.49964524904065e-12,1.57994069743341e-47
7.5e-06,3e-05,8e-05,4.83501683501684e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.02684042464987,1.22994261115316,2.87280474628617e-36,1.08508780092906,3.77116073614465e-07,2.4560871946849e-05,1.005040829707e-11,2.88728606579367e-47
7.5e-06,3e-05,9e-05,5.2020202020202e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.4965026000544,1.29445463414575,2.87280474628617e-36,1.08508780092906,4.90323098145307e-07,3.47037861224463e-05,1.84639277294622e-11,5.30432592162836e-47
7.5e-06,3e-05,1e-04,5.56902356902357e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.98409068230139,1.35957935841665,2.87280474628617e-36,1.08508780092906,6.41910837508933e-07,4.88907915070292e-05,3.40538843841823e-11,9.78301606883592e-47
7.5e-06,3e-05,2e-04,9.23905723905724e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,9.77679621462585,2.02219117863685,2.87280474628617e-36,1.08508780092906,1.23277432529062e-05,0.0011194136504659,1.49740424623959e-08,4.30175002570617e-44
7.5e-06,3e-05,3e-04,0.000129090909090909,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,16.968076293386,2.66275870628749,2.87280474628617e-36,1.08508780092906,0.000257525024393312,0.0124647412420399,3.48311316923917e-06,1.00063040444421e-41
7.5e-06,3e-05,4e-04,0.000165791245791246,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,25.1656237854834,3.26108244753868,2.87280474628617e-36,1.08508780092906,0.0035168916975362,0.0684731492496015,0.000261302868932995,7.50672122088901e-40
7.5e-06,3e-05,5e-04,0.000202491582491582,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,34.0541729620268,3.82158924719766,2.87280474628617e-36,1.08508780092906,0.0215087182696105,0.20902433885759,0.00487838723275976,1.40146539964941e-38
7.5e-06,3e-05,6e-04,0.000239191919191919,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,43.4171618079079,4.35369395325886,2.87280474628617e-36,1.08508780092906,0.0457918337023488,0.392445856181561,0.0194999125453212,5.60194413123638e-38
7.5e-06,3e-05,7e-04,0.000275892255892256,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,53.1139328735347,4.86557538262736,2.87280474628617e-36,1.08508780092906,0.0288153613034282,0.484736981482188,0.015156366707592,4.35412822140241e-38
7.5e-06,4e-05,7e-05,5.1010101010101e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,4.03068809530814,2.39871620528819,1.45026262856868e-151,0.00183969526764316,6.58540468771771e-07,0.00496745094657542,6.01813529287623e-12,8.7278767089286e-163
7.5e-06,4e-05,8e-05,5.46801346801347e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,4.6807234298865,2.47563966006119,1.45026262856868e-151,0.00183969526764316,9.38016405879358e-07,0.00656375733893269,1.13268419950336e-11,1.64268956450995e-162
7.5e-06,4e-05,9e-05,5.83501683501684e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,5.34637344788119,2.55217096125477,1.45026262856868e-151,0.00183969526764316,1.33956861945336e-06,0.00858591258278978,2.11591062255672e-11,3.06862610128548e-162
7.5e-06,4e-05,1e-04,6.2020202020202e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,6.02711367156182,2.62825370953066,1.45026262856868e-151,0.00183969526764316,1.91665822840012e-06,0.0111176087320601,3.92014340748001e-11,5.68523748249812e-162
7.5e-06,4e-05,2e-04,9.87205387205387e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,13.5568513207262,3.35735091339502,1.45026262856868e-151,0.00183969526764316,6.64428102730725e-05,0.0857242668204461,1.04784649181811e-08,1.5196526075606e-159
7.5e-06,4e-05,3e-04,0.000135420875420875,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,22.0997697589822,4.02432987347871,1.45026262856868e-151,0.00183969526764316,0.00147096665952773,0.279165025406866,7.55456962538624e-07,1.09561100026177e-157
7.5e-06,4e-05,4e-04,0.000172121212121212,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,31.3239985424079,4.63893552390112,1.45026262856868e-151,0.00183969526764316,0.0138124069097594,0.463057804516331,1.17665857357143e-05,1.70646395583557e-156
7.5e-06,4e-05,5e-04,0.000208821548821549,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,41.0104490740772,5.2149542456508,1.45026262856868e-151,0.00183969526764316,0.042212627264492,0.448300005290949,3.48142479568156e-05,5.0489802753493e-156
7.5e-06,4e-05,6e-04,0.000245521885521885,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,51.0194929305351,5.76354161624443,1.45026262856868e-151,0.00183969526764316,0.0354557013095281,0.275567845691509,1.79746528856909e-05,2.60679673416116e-156
7.5e-06,4e-05,7e-04,0.000282222222222222,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,61.2614708748243,6.2926560679039,1.45026262856868e-151,0.00183969526764316,0.0073281310373907,0.11309294119208,1.52466565217016e-06,2.21116561640468e-157
7.5e-06,5e-05,7e-05,5.73400673400673e-05,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,4.84436961024019,3.55703012745953,0,1.15862677569087e-09,1.02446334315244e-06,0.130782721719151,1.55235253527373e-16,0
7.5e-06,5e-05,8e-05,6.1010101010101e-05,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,5.59480606444893,3.6368723872804,0,1.15862677569087e-09,1.52776788243672e-06,0.15231457945734,2.69613983012413e-16,0
7.5e-06,5e-05,9e-05,6.46801346801347e-05,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,6.35787095679413,3.71596596684632,0,1.15862677569087e-09,2.27592622595988e-06,0.175500608705256,4.62786166013685e-16,0
7.5e-06,5e-05,1e-04,6.83501683501684e-05,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,7.13306699819065,3.79429857549269,0,1.15862677569087e-09,3.38469967358608e-06,0.200109260559784,7.84749210509973e-16,0
7.5e-06,5e-05,2e-04,0.000105050505050505,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,15.4560757606121,4.53588296848497,0,1.15862677569087e-09,0.000144023877806216,0.442281755892361,7.38035217385254e-14,0
7.5e-06,5e-05,3e-04,0.000141750841750842,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,24.5685139615707,5.20978408622698,0,1.15862677569087e-09,0.0029974103583495,0.449409175353166,1.56074409147283e-12,0
7.5e-06,5e-05,4e-04,0.000178451178451178,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,34.2117461319593,5.83219980781767,0,1.15862677569087e-09,0.0219980281936076,0.251293514399864,6.40484457343739e-12,0
7.5e-06,5e-05,5e-04,0.000215151515151515,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,44.2207201580643,6.41750063518831,0,1.15862677569087e-09,0.0462421137769193,0.0862932547754625,4.62336401612955e-12,0
7.5e-06,5e-05,6e-04,0.000251851851851852,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,54.490114826926,6.97624303053463,0,1.15862677569087e-09,0.0243481326292404,0.0193974095108837,5.47208650274796e-13,0
7.5e-06,5e-05,7e-04,0.000288552188552189,1.79193989246265,12.2151850319109,24.1056120706959,2.13698363907164,64.9512161889001,7.5158026082742,0,1.15862677569087e-09,0.00293660953730408,0.0029623291450808,1.00791307048601e-14,0
7.5e-06,6e-05,7e-05,6.36700336700337e-05,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,5.39506264118971,4.70810111608144,0,2.15001051407962e-19,1.37462019662816e-06,0.473362632786431,1.398998587465e-25,0
7.5e-06,6e-05,8e-05,6.73400673400673e-05,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,6.20988017131256,4.78797540283501,0,2.15001051407962e-19,2.10791468066809e-06,0.481297055262366,2.1812568932643e-25,0
7.5e-06,6e-05,9e-05,7.1010101010101e-05,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,7.03500807302138,4.86701144882866,0,2.15001051407962e-19,3.22041231924128e-06,0.484760222407436,3.35644116687786e-25,0
7.5e-06,6e-05,1e-04,7.46801346801347e-05,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,7.87002198548562,4.9452169935777,0,2.15001051407962e-19,4.89910881096179e-06,0.483796302533727,5.09589198633924e-25,0
7.5e-06,6e-05,2e-04,0.000111380471380471,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,16.6839392831501,5.68457073276522,0,2.15001051407962e-19,0.000231426060759783,0.303773927976676,1.51148326705763e-23,0
7.5e-06,6e-05,3e-04,0.000148080808080808,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,26.1399498362501,6.35844767330163,0,2.15001051407962e-19,0.0045179381524267,0.0983518941153178,9.55352387699984e-23,0
7.5e-06,6e-05,4e-04,0.000184781144781145,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,36.0329326361672,6.98388361906871,0,2.15001051407962e-19,0.0278448097179728,0.018944839843522,1.13416378658728e-22,0
7.5e-06,6e-05,5e-04,0.000221481481481481,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,46.2323390120751,7.57429005450532,0,2.15001051407962e-19,0.045613997527376,0.00235475417532538,2.30932094246046e-23,0
7.5e-06,6e-05,6e-04,0.000258181818181818,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,56.6538308787634,8.13927673421278,0,2.15001051407962e-19,0.0177426984352456,0.000197672578423016,7.54061351338819e-25,0
7.5e-06,6e-05,7e-04,0.000294882154882155,1.96297180159035,13.424716097522,31.0921767446881,2.8905117969646,67.2414187001131,8.68557674060421,0,2.15001051407962e-19,0.00151791644376469,1.15014280577743e-05,3.75353281246711e-27,0
7.5e-06,7e-05,7e-05,7e-05,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,5.80052879548239,5.86050422403332,0,1.04283427880052e-32,1.70239800351928e-06,0.241429982300043,4.28615233354237e-39,0
7.5e-06,7e-05,8e-05,7.36700336700337e-05,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,6.6610025248814,5.93932533340944,0,1.04283427880052e-32,2.66058575852555e-06,0.214612399844099,5.95452840571525e-39,0
7.5e-06,7e-05,9e-05,7.73400673400673e-05,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,7.53002717498916,6.01732196178509,0,1.04283427880052e-32,4.13447759236782e-06,0.18929056917456,8.16140477886643e-39,0
7.5e-06,7e-05,1e-04,8.1010101010101e-05,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,8.40724967461822,6.09450991067401,0,1.04283427880052e-32,6.38536391655219e-06,0.165701054196494,1.10338283506792e-38,0
7.5e-06,7e-05,2e-04,0.000117710437710438,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,17.5646924698674,6.82585268928642,0,1.04283427880052e-32,0.0003211622941814,0.0303336781347794,1.01593266466335e-37,0
7.5e-06,7e-05,3e-04,0.000154410774410774,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,27.2591510491495,7.49630129752828,0,1.04283427880052e-32,0.00592976419915296,0.00319436070950025,1.97531643639004e-37,0
7.5e-06,7e-05,4e-04,0.000191111111111111,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,37.3246056916307,8.12192158322041,0,1.04283427880052e-32,0.0320311671602677,0.000214806858534736,7.17523626469452e-38,0
7.5e-06,7e-05,5e-04,0.000227811447811448,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,47.6545949343819,8.71479677807176,0,1.04283427880052e-32,0.0437121106783247,9.75638993901635e-06,4.44740034381941e-39,0
7.5e-06,7e-05,6e-04,0.000264511784511784,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,58.1793221533002,9.28355024428067,0,1.04283427880052e-32,0.0136659784885045,3.0845065271029e-07,4.39583846279108e-41,0
7.5e-06,7e-05,7e-04,0.000301212121212121,2.1202518740656,14.2985804308434,37.9870725782559,3.64836279765618,68.8516832130975,9.83428124437334,0,1.04283427880052e-32,0.000914852995012513,6.89929798352507e-09,6.58220668466821e-44,0
7.5e-06,8e-05,7e-05,7.63299663299663e-05,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,6.11545591018152,7.01547038121889,0,1.26434306142661e-49,2.00694722378943e-06,0.0171675201732384,4.35620639297973e-57,0
7.5e-06,8e-05,8e-05,8e-05,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,7.01031652119596,7.09282721279017,0,1.26434306142661e-49,3.18025157748509e-06,0.0134037403088415,5.38954883251779e-57,0
7.5e-06,8e-05,9e-05,8.36700336700337e-05,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,7.91237567075108,7.16941284303109,0,1.26434306142661e-49,5.00322645893249e-06,0.0103999985428605,6.57882552266468e-57,0
7.5e-06,8e-05,1e-04,8.73400673400673e-05,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,8.82134044392418,7.24524552035017,0,1.26434306142661e-49,7.8113550990633e-06,0.00802075950556062,7.921488666471e-57,0
7.5e-06,8e-05,2e-04,0.000124040404040404,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,18.2367229290807,7.96623571418248,0,1.26434306142661e-49,0.000409502524033611,0.0004438723660408,2.29815660958819e-56,0
7.5e-06,8e-05,3e-04,0.000160740740740741,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,28.1102270847422,8.63150608254997,0,1.26434306142661e-49,0.00720996908114372,1.5543395271972e-05,1.41691638751108e-56,0
7.5e-06,8e-05,4e-04,0.000197441077441077,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,38.3051278777389,9.25558977209129,0,1.26434306142661e-49,0.0350934641698367,3.69644013115205e-07,1.64011706306687e-57,0
7.5e-06,8e-05,5e-04,0.000234141414141414,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,48.7327405155744,9.84921982187032,0,1.26434306142661e-49,0.0415612767090838,6.1848203659115e-09,3.24998158315416e-59,0
7.5e-06,8e-05,6e-04,0.000270841750841751,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,59.3340514745254,10.4200877660424,0,1.26434306142661e-49,0.0109839311785185,7.40793610869001e-11,1.02877395447881e-61,0
7.5e-06,8e-05,7e-04,0.000307542087542088,2.26664459611967,14.962525137579,44.8267511843904,4.40886433542062,70.0686260713533,10.9736969450251,0,1.26434306142661e-49,0.00060966970750945,6.40369062468606e-13,4.93616750285963e-65,0
7.5e-06,8e-06,7e-05,3.07542087542088e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,8e-05,3.44242424242424e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,9e-05,3.80942760942761e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,1e-04,4.17643097643098e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,2e-04,7.84646464646465e-05,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,3e-04,0.000115164983164983,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,4e-04,0.00015186531986532,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,5e-04,0.000188565656565657,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,6e-04,0.000225265993265993,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,8e-06,7e-04,0.00026196632996633,0.71677595698506,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,7e-05,3.13872053872054e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,8e-05,3.50572390572391e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,9e-05,3.87272727272727e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,1e-04,4.23973063973064e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,2e-04,7.90976430976431e-05,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,3e-04,0.00011579797979798,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,4e-04,0.000152498316498317,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,5e-04,0.000189198653198653,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,6e-04,0.00022589898989899,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,9e-06,7e-04,0.000262599326599327,0.760255709663419,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,7e-05,3.2020202020202e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,8e-05,3.56902356902357e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,9e-05,3.93602693602694e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,1e-04,4.3030303030303e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,2e-04,7.97306397306397e-05,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,3e-04,0.000116430976430976,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,4e-04,0.000153131313131313,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,5e-04,0.00018983164983165,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,6e-04,0.000226531986531987,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,1e-05,7e-04,0.000263232323232323,0.80137988222803,0,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,7e-05,3.83501683501684e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,8e-05,4.2020202020202e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,9e-05,4.56902356902357e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,1e-04,4.93602693602694e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,2e-04,8.60606060606061e-05,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,3e-04,0.000122760942760943,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,4e-04,0.000159461279461279,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,5e-04,0.000196161616161616,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,6e-04,0.000232861952861953,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,2e-05,7e-04,0.00026956228956229,1.13332229805983,-2.84581546489392e-39,0,0,0,0,0,0,0,0,0,0
7.5e-06,3e-05,7e-05,4.46801346801347e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,2.57536695857762,1.16616902248205,2.87280474628617e-36,1.08508780092906,2.92190107088749e-07,1.73461975437931e-05,5.49964524904065e-12,1.57994069743341e-47
7.5e-06,3e-05,8e-05,4.83501683501684e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.02684042464987,1.22994261115316,2.87280474628617e-36,1.08508780092906,3.77116073614465e-07,2.4560871946849e-05,1.005040829707e-11,2.88728606579367e-47
7.5e-06,3e-05,9e-05,5.2020202020202e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.4965026000544,1.29445463414575,2.87280474628617e-36,1.08508780092906,4.90323098145307e-07,3.47037861224463e-05,1.84639277294622e-11,5.30432592162836e-47
7.5e-06,3e-05,1e-04,5.56902356902357e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,3.98409068230139,1.35957935841665,2.87280474628617e-36,1.08508780092906,6.41910837508933e-07,4.88907915070292e-05,3.40538843841823e-11,9.78301606883592e-47
7.5e-06,3e-05,2e-04,9.23905723905724e-05,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,9.77679621462585,2.02219117863685,2.87280474628617e-36,1.08508780092906,1.23277432529062e-05,0.0011194136504659,1.49740424623959e-08,4.30175002570617e-44
7.5e-06,3e-05,3e-04,0.000129090909090909,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,16.968076293386,2.66275870628749,2.87280474628617e-36,1.08508780092906,0.000257525024393312,0.0124647412420399,3.48311316923917e-06,1.00063040444421e-41
7.5e-06,3e-05,4e-04,0.000165791245791246,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,25.1656237854834,3.26108244753868,2.87280474628617e-36,1.08508780092906,0.0035168916975362,0.0684731492496015,0.000261302868932995,7.50672122088901e-40
7.5e-06,3e-05,5e-04,0.000202491582491582,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,34.0541729620268,3.82158924719766,2.87280474628617e-36,1.08508780092906,0.0215087182696105,0.20902433885759,0.00487838723275976,1.40146539964941e-38
7.5e-06,3e-05,6e-04,0.000239191919191919,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,43.4171618079079,4.35369395325886,2.87280474628617e-36,1.08508780092906,0.0457918337023488,0.392445856181561,0.0194999125453212,5.60194413123638e-38
7.5e-06,3e-05,7e-04,0.000275892255892256,1.38803067218251,7.14147240803206,9.13731122639555,0.630872551383404,53.1139328735347,4.86557538262736,2.87280474628617e-36,1.08508780092906,0.0288153613034282,0.484736981482188,0.015156366707592,4.35412822140241e-38
7.5e-06,4e-05,7e-05,5.1010101010101e-05,1.60275976445606,10.4021222343431,16.9354638104238,1.38914160793154,4.03068809530814,2.39871620528819,1.45026262856868e-151,0.00183969526764316,6.58540468771771e-07,0.00496745094657542,6.01813529287623e-12,8.7278767089286e-163
